Tweet Link,Author Handle,Tweet Content,Views,Likes,Retweets,Replies,Tweet Creation Date,Scraped Date
https://x.com/StopVirtuaStalk/status/1921944706172203484,"StopVirtuaStalk","Just like one cannot send a graphic images through a corporate LAN lines these basic protocols can easily be applied to mobile devices. Having these simple protocols in place save workers jobs, particularly women in fields normally dominated by men.",7,0,0,0,2025-05-12T15:05:00+00:00,2025-11-13T17:48:19.445397+00:00
https://x.com/WCTA_Chicago/status/1921048438914855423,"WCTA_Chicago","Shadow selfie that works on many levels. 
Feeling healthier and have been cleaning the house, Lol, it's what I do. I think of the place like a boat, I keep it clean and running so roommates with jobs can come home and chill.",190,13,1,0,2025-05-10T03:43:33+00:00,2025-11-13T17:48:19.445397+00:00
https://x.com/gambling_goat_/status/1920422780815966504,"gambling_goat_","Being born in Chicago and living there until 2021 after 46 years   Glad I left  great place to make your money and get out.  It use to be a beautiful clean downtown area and safe but since the BLM riots and far left whack jobs took over it’s a typical liberal shithole nowadays",23,4,0,0,2025-05-08T10:17:25+00:00,2025-11-13T17:48:19.445397+00:00
https://x.com/TradesDBr0/status/1920355027744604381,"TradesDBr0","Best place to look for jobs in Chicago? ",23,0,0,1,2025-05-08T05:48:11+00:00,2025-11-13T17:48:19.445397+00:00
https://x.com/mviski/status/1920278053756022843,"mviski","Grew up in the Cleveland area and have no plans to move back. The Midwest has very few jobs in my industry, and apart from Chicago, the urban fabric is severely decayed or was never built in the first place.",272,1,0,1,2025-05-08T00:42:19+00:00,2025-11-13T17:48:19.445397+00:00
https://x.com/LaziestofDans/status/1919123047120052445,"LaziestofDans","How does a partially government funded tax exempt organization have salaries over one MILLION dollars in the first place much less nut jobs.   
⁦
@USRoute41
⁩ 
⁦
@PekalaLaw
⁩",473,10,0,2,2025-05-04T20:12:44+00:00,2025-11-13T17:48:19.445397+00:00
https://x.com/MidWestMet/status/1918342314574987634,"MidWestMet","Plus demographics.  SF has a far smaller % of black residents than Chicago.  Enough black Chicagoans benefit through gov't/NGO jobs, programs to keep failed politicians like 
@ChicagosMayor
 in place.  That many black Chicagoans are harmed by their policy is less important.",50,3,0,1,2025-05-02T16:30:23+00:00,2025-11-13T17:48:19.445397+00:00
https://x.com/AlxandreLaGrand/status/1918073704321318927,"AlxandreLaGrand","Shame. I think Chicago is an amazing place, your post inspired me to look for some jobs there. More affordable than I originally thought.",139,6,0,1,2025-05-01T22:43:01+00:00,2025-11-13T17:48:19.445397+00:00
https://x.com/michael_degori/status/1918010835034657194,"michael_degori","A lot to unpack here. Chicago is ENORMOUS. Blanket “unsafe” statement is dumb. Walkability varies based on neighborhood as with every other place? It’s less expensive than the coastal big cities. “Very few jobs” for who? Again just a weird blanket statement.",6,0,0,0,2025-05-01T18:33:12+00:00,2025-11-13T17:48:19.445397+00:00
https://x.com/Libs_OfChicago/status/1915081236634051058,"Libs_OfChicago","More from the Soul of Chicago.

Perhaps a social program for these young men, they probably just need jobs or a place to play basketball.",1229,24,5,3,2025-04-23T16:32:01+00:00,2025-11-13T17:48:19.445397+00:00
https://x.com/K_ManAndy/status/1907921389581172756,"K_ManAndy","The ’90s and early 2000s were great—if you already had wealth to build on. But if your parents and grandparents were locked out of homeownership, good jobs, you weren’t starting from the same place. 

Just in Chicago, immigrants were given shelter n jobs over homeless veterans.",15,0,0,1,2025-04-03T22:21:21+00:00,2025-11-13T17:48:19.445397+00:00
https://x.com/CeceRey/status/1907194633026740500,"CeceRey","there’s a special place in hell for companies that post jobs that say they’re in chicago when really they’re in naperville and schaumburg. ——-",144,0,0,0,2025-04-01T22:13:29+00:00,2025-11-13T17:48:19.445397+00:00
https://x.com/WatsonLadd/status/1903315775273988181,"WatsonLadd","Chicago has a lot: cheaper housing, great cultural institutions+neighborhoods. Could easily attract high end jobs and advertise as place to own a home for cheap to 20 somethings",77,2,0,1,2025-03-22T05:20:17+00:00,2025-11-13T17:48:19.445397+00:00
https://x.com/CepelinaiToday/status/1902871548823769438,"CepelinaiToday","Reverend Brian Sauder had good news in January for 58 faith-based organizations across the Midwest. His Chicago environmental nonprofit, Faith in Place. would be giving each of them a grant to fund tree planting in low-income communities and create urban forestry jobs to maintain",12,0,0,0,2025-03-20T23:55:05+00:00,2025-11-13T17:48:19.445397+00:00
https://x.com/jkl620/status/1900278654074065198,"jkl620","We got off the highway and drove through the factory area of East Chicago. My wife asked what is this place? I said remember it when anyone says they want to bring back factory jobs. This is the life they want us to live.",25,2,0,0,2025-03-13T20:11:51+00:00,2025-11-13T17:48:19.445397+00:00
https://x.com/coleman_carmela/status/1899149296403935640,"coleman_carmela","Regardless place there or not. They’re not taking jobs from anyone. No one wants those jobs. You have to be a fool to work for Dollar Tree and Family Dollar especially in the 100’s. Plus that company ain’t shit.",27,1,0,2,2025-03-10T17:24:11+00:00,2025-11-13T17:48:19.445397+00:00
https://x.com/marketsday/status/1897991504041550253,"marketsday","#Fed Chair Jerome #Powell will address the economy, inflation risks, and the impact of Trump’s new tariffs at 12:30 PM EST—just hours after the February jobs report. Speech takes place at the University of Chicago’s Booth School of Business.",198,0,0,0,2025-03-07T12:43:32+00:00,2025-11-13T17:48:19.445397+00:00
https://x.com/transatlenjoyer/status/1897969793799471580,"transatlenjoyer","Not sure if I would live in the Midwest cause I like multiculturalism and also there’s no jobs for what I do there. But Chicago doesn’t seem like a bad place to end up in",15,2,0,0,2025-03-07T11:17:16+00:00,2025-11-13T17:48:19.445397+00:00
https://x.com/wallstengine/status/1897967815363055631,"wallstengine","Fed Chair Jerome Powell will address the economy, inflation risks, and the impact of Trump’s new tariffs at 12:30 PM EST—just hours after the February jobs report. Speech takes place at the University of Chicago’s Booth School of Business.",59597,153,35,15,2025-03-07T11:09:24+00:00,2025-11-13T17:48:19.445397+00:00
https://x.com/GouldKylene/status/1897417925457551733,"GouldKylene","Every nook &corner of Chicago needs to be investigated it's the most corrupt place on earth..the citizens aren't safe..voter fraud is rampant the citizens votes do not count..ghost payroll/no show jobs..it's insane..plus supporting terrorists &the hatred of jews/hate crimes..",244,10,0,0,2025-03-05T22:44:20+00:00,2025-11-13T17:48:19.445397+00:00
https://x.com/asteriskwitch/status/1896389067803357480,"asteriskwitch","hiii if anyone knows of jobs hiring preferably in Chicago idk I gotta find something and a place to stay in the short term I could use some help w any leads also it doesn’t have to be in Chicago bc I gotta find a new place too but I love chicago so I gotta say preferably chicago",1716,22,14,3,2025-03-03T02:36:01+00:00,2025-11-13T17:48:19.445397+00:00
https://x.com/UCCharterSchool/status/1895266966749007992,"UCCharterSchool","The Chicago Park District is hosting Teen Opportunity Fairs at 3 locations throughout the city. These FREE events will take place on March 1, 8, and 15, and offer info about summer opps like jobs & special programs for Chicago youth ages 13-19. Learn more. 
https://
chicagoparkdistrict.com/events/teen-op
portunity-fairs
…",76,0,0,0,2025-02-28T00:17:11+00:00,2025-11-13T17:48:19.445397+00:00
https://x.com/Chicago_School2/status/1894172717416362381,"Chicago_School2","E.M. *creates* jobs. He  *creates* goods and services that others buy freely in their own best interests. This is how the US became wealthy and successful in the first place - to the benefit of ALL those who live here.
Suggesting he destroy his capital - which he created - and",15,0,0,0,2025-02-24T23:49:02+00:00,2025-11-13T17:48:19.445397+00:00
https://x.com/ChickenJoeSTL/status/1894018036958437793,"ChickenJoeSTL","I'm not sure how the jobs are up there, and it's not super close to St Louis, Chicago, KC or any other major metro, but it's also not too far away from anything. But I'll always have a special place in my heart for Quincy. I've been in love with it since the first time I visited",224,2,0,1,2025-02-24T13:34:23+00:00,2025-11-13T17:48:19.445397+00:00
https://x.com/IsafordImm21632/status/1892418666932703304,"IsafordImm21632","Get Green Cards by applying for EB-3 fast food jobs with McDonald’s at Carol Stream, Illinois with #isafordimmigration. 
Just 30 mins from downtown Chicago, Carol Stream is a great and very safe place to raise a family with a crime rate 22% lower than the national average.",32,1,0,0,2025-02-20T03:39:04+00:00,2025-11-13T17:48:19.445397+00:00
https://x.com/kees2success/status/1891880354702667870,"kees2success","KEES Executive Search Client Partner, 
@ConcordiaPlace
, seeks a Vice President of Philanthropy and Marketing. Learn more about this opportunity: 
https://
bit.ly/VP-Philanthrop
y-Marketing-Concordia-Place
…
#Nonprofit #Jobs #Philanthropy #Marketing #Chicago #OpentoWork #Earlychildhood",36,0,0,0,2025-02-18T16:00:00+00:00,2025-11-13T17:48:19.445397+00:00
https://x.com/TraceyRyniec/status/1890209313828007999,"TraceyRyniec","Big country. Lots of places to move to if a place doesn't float your boat. I've lived on both coasts. No better city in America than Chicago for jobs, affordability, food and culture. But you might have to leave it to find that out for yourself.",102,2,0,1,2025-02-14T01:19:53+00:00,2025-11-13T17:48:19.445397+00:00
https://x.com/ChiNormies/status/1890063860553728104,"ChiNormies","Like does this dweeb think that us not fighting to keep United in Chicago and losing 5000 jobs to Texas would result in them using less jet fuel? I’d love to hear the theory of how that would make the world, and especially Chicago a better place.",219,23,0,0,2025-02-13T15:41:54+00:00,2025-11-13T17:48:19.445397+00:00
https://x.com/inboundike/status/1886796997748785183,"inboundike","This definitely describes Houston too. Lots of Chicago people I know have moved down there for jobs, and admit the city kind of sucks in certain ways, but it's also a comfortable place to raise a family.",173,5,0,1,2025-02-04T15:20:33+00:00,2025-11-13T17:48:19.445397+00:00
https://x.com/notujacks/status/1885948384738972128,"notujacks","Why the put up with it and allow it to continue is beyond me. There are so many that could protest and change things but instead they let the non existent country of Pakistan terrorists steal their food, housing, jobs, etc. Chicago used to be my fave place to visit for a weekend",58,0,0,0,2025-02-02T07:08:28+00:00,2025-11-13T17:48:19.445397+00:00
https://x.com/NFLObjectors/status/1884280941893636449,"NFLObjectors","More to open.  NY, Chicago, Boston, LA.  Any place 
@RealTomHoman
 is active.  You should get in touch the companies that hired illegals and start jobs fairs recruiting black people. 
@USDOL
 should start smoothing the transition.",17,1,0,0,2025-01-28T16:42:39+00:00,2025-11-13T17:48:19.445397+00:00
https://x.com/Really5dog/status/1882482304863576458,"Really5dog","A bunch of numbers came out about how bad Chicago was doing...maybe with jobs....I saw Rahm speak that night. It was like he was talking about a different place.",72,0,0,0,2025-01-23T17:35:30+00:00,2025-11-13T17:48:19.445397+00:00
https://x.com/FueledByMotown/status/1882026156976930895,"FueledByMotown","People can stop with the “Ben Johnson was locked in on Chicago all week” narrative, which was always a very disrespectful thing to say about a guy that turned down HC jobs and returned to this place to come win a ring

#OnePride",606,3,0,0,2025-01-22T11:22:56+00:00,2025-11-13T17:48:19.445397+00:00
https://x.com/bkporcaro/status/1881472566365503525,"bkporcaro","Just like Caleb Williams, Ben Johnson was the obvious pick. Let’s save our props for what Poles and Warren do from here. The Bears have MAJOR holes at key positions and what happened to getting Bears fans a better place to watch games than outdated Soldier Field??? Do your jobs!",266,0,0,1,2025-01-20T22:43:10+00:00,2025-11-13T17:48:19.445397+00:00
https://x.com/livenlikeaking/status/1881016364795846930,"livenlikeaking","Rockford could/should be a nice place to live as a satellite city to Chicago and nearby DeKalb/ NIU. But a steadily declining manufacturing base, culminating w/the 1.200 jobs lost when Chrysler shuttered its Belvidere plant.",52,0,0,0,2025-01-19T16:30:23+00:00,2025-11-13T17:48:19.445397+00:00
https://x.com/TravelingPhil/status/1880820515754905901,"TravelingPhil","Looking for the best place to work in 2025? BCD is on Built In’s 2025 Best Places to Work lists:

Best Remote Large Places to Work
Best Places to Work in Atlanta
Best Large Places to Work in Atlanta
Best Large Places to Work in Chicago

Apply now: 
https://
ow.ly/AHCO50UJ4Zc",9,0,0,0,2025-01-19T03:32:09+00:00,2025-11-13T17:48:19.445397+00:00
https://x.com/TravelingPhil/status/1880482162081730887,"TravelingPhil","Looking for the best place to work in 2025? BCD is on Built In’s 2025 Best Places to Work lists:

Best Remote Large Places to Work
Best Places to Work in Atlanta
Best Large Places to Work in Atlanta
Best Large Places to Work in Chicago

Apply now: 
https://
ow.ly/F3zO50UITRr",10,0,0,0,2025-01-18T05:07:39+00:00,2025-11-13T17:48:19.445397+00:00
https://x.com/emcwilly/status/1880360319870202307,"emcwilly","Also not what I said. He wasn’t promoted to OC until they had that alignment in place and has been vocal about wanting that now that he has his choice of jobs. Like it or not, Chicago has been a shit show in that regard. Caleb Williams won’t get him to overlook that.",35,0,0,0,2025-01-17T21:03:30+00:00,2025-11-13T17:48:19.445397+00:00
https://x.com/SachinSekhri/status/1880250025659228431,"SachinSekhri","Looking for the best place to work in 2025? BCD is on Built In’s 2025 Best Places to Work lists:

Best Remote Large Places to Work
Best Places to Work in Atlanta
Best Large Places to Work in Atlanta
Best Large Places to Work in Chicago

Apply now: 
https://
ow.ly/3g8l50UHzc0",6,0,0,0,2025-01-17T13:45:14+00:00,2025-11-13T17:48:19.445397+00:00
https://x.com/JFDEMOL/status/1879889282917101811,"JFDEMOL","Looking for the best place to work in 2025? BCD is on Built In’s 2025 Best Places to Work lists:

Best Remote Large Places to Work
Best Places to Work in Atlanta
Best Large Places to Work in Atlanta
Best Large Places to Work in Chicago

Apply now: 
https://
ow.ly/ynQR50UHBJu",8,1,0,0,2025-01-16T13:51:46+00:00,2025-11-13T17:48:19.445397+00:00
https://x.com/REALNigersaurus/status/1879718771025408029,"REALNigersaurus","I am already seeing j33ts working in Subway near my friend's place at downtown Chicago. At that point, there won't be any jobs for anybody.",7,0,0,0,2025-01-16T02:34:13+00:00,2025-11-13T17:48:19.445397+00:00
https://x.com/RMartinBCD/status/1879623361233338807,"RMartinBCD","Looking for the best place to work in 2025? BCD is on Built In’s 2025 Best Places to Work lists:

Best Remote Large Places to Work
Best Places to Work in Atlanta
Best Large Places to Work in Atlanta
Best Large Places to Work in Chicago

Apply now: 
https://
ow.ly/7xzh50UHbhX",16,1,0,0,2025-01-15T20:15:05+00:00,2025-11-13T17:48:19.445397+00:00
https://x.com/WorldWideBears/status/1879570517696684101,"WorldWideBears","Add to that the fact that he said he would only take interviews for jobs he intended to take and he already interviewed with Bears brass. If he wanted to ""avoid"" Campbell, he wouldn't have accepted the interview request in the first place imo",753,8,0,1,2025-01-15T16:45:06+00:00,2025-11-13T17:48:19.445397+00:00
https://x.com/the92analysis/status/1876750419193377008,"the92analysis","An impressive second place. During that campaign the goal scoring ratio was 28-5. After this impressive campaign, MLS side Chicago Fire would hire Wicky. This wasn’t the most impressive of jobs as they would narrowly miss the MLS playoffs with an average of 1 point per game [3/4]",229,1,0,1,2025-01-07T21:59:02+00:00,2025-11-13T17:48:19.445397+00:00
https://x.com/nick420_ward/status/1876116967536644431,"nick420_ward","An area of a city primarily known for being a place of business which results in significant amounts of people all going to this area for their jobs. Examples would include Downtown Houston, the Chicago Loop, Lower Manhattan, etc.",146,1,0,1,2025-01-06T04:01:56+00:00,2025-11-13T17:48:19.445397+00:00
https://x.com/SamThePol/status/1874884315592417736,"SamThePol","6. Activist Infiltration – Presidents have always had the power to appoint a large number of people to positions throughout the federal government, but not to place them in permanent civil service jobs. Obama, with lessons learned from Chicago machine politics, salted the earth",16,0,0,1,2025-01-02T18:23:49+00:00,2025-11-13T17:48:19.445397+00:00
https://x.com/Poloponies35/status/1977333832828571667,"Poloponies35","He wants ice agents to be safe while they do their jobs. He wants cities like Chicago to be a safe place to live and the residents are asking him to bring the national guard. It’s obvious democrats want a civil war and Democrat politicians are calling for violence.",27,0,0,0,2025-10-12T11:21:37+00:00,2025-11-13T17:47:48.941492+00:00
https://x.com/harri90294/status/1976321329608655035,"harri90294","Johnson and Pritzker created that mess in Chicago, and they own it. They should be arrested for not doing their jobs in the first place, and creating that war zone with paid mobs",6,0,0,0,2025-10-09T16:18:17+00:00,2025-11-13T17:47:48.941492+00:00
https://x.com/MrAntiHero1/status/1976289818654146940,"MrAntiHero1","Maybe the Chicago authorities should've done their jobs in the first place instead of giving the fed an excuse to deploy the NG. Ya know, enforcing the law like they were elected to do.",27,0,0,1,2025-10-09T14:13:05+00:00,2025-11-13T17:47:48.941492+00:00
https://x.com/txfearsomefrank/status/1975959623476584959,"txfearsomefrank","If you and your Commie buddies were doing your jobs like 
@GregAbbott_TX
 
@DallasMayor
 and 
@KenPaxtonTX
.  This wouldn't be an issue.  Instead, you have turned Chicago into a festering pool of murder and violent crime.  A place where being an illegal alien is the only currency that",15,0,0,0,2025-10-08T16:21:00+00:00,2025-11-13T17:47:48.941492+00:00
https://x.com/dutchesjim/status/1975918201608548808,"dutchesjim","Chicago’s Mayor can not legally restrict ICE in so called ICE free zones. ICE will legally disregard that and go where they must to do their jobs.   If necessary the President can and should put Marshal Law in place.",17,1,0,0,2025-10-08T13:36:24+00:00,2025-11-13T17:47:48.941492+00:00
https://x.com/Cmanfuture17/status/1975832723941151130,"Cmanfuture17","Yep now there paying for it by everything playing out as it is like u said they should’ve done there jobs properly and kept the people of Chicago safe now things are happening they way they are shouldn’t have had to get to that point in the first place",47,1,0,1,2025-10-08T07:56:45+00:00,2025-11-13T17:47:48.941492+00:00
https://x.com/reesetheone1/status/1975580750394081296,"reesetheone1","Folks, illegals in Chicago isn’t taking a single job from a black person. Black folks won’t do the jobs those illegals are doing in the first place.

A lot of them would rather fight and die over a block they don’t own.

That’s why murders are so high here.",272,3,0,1,2025-10-07T15:15:30+00:00,2025-11-13T17:47:48.941492+00:00
https://x.com/udreams30/status/1975349207117504682,"udreams30","ICE FREE ZONES  …. The only place that works is in your refrigerator. Chicago Mayor Brandon Johnson thinks he can keep IMMIGRATION ENFORCEMENT from entering parts of his city. He thinks he can stop them from doing their jobs. I don’t understand why Democrats are fighting so hard",13768,204,172,43,2025-10-06T23:55:25+00:00,2025-11-13T17:47:48.941492+00:00
https://x.com/westernbachelor/status/1975324639871332744,"westernbachelor","https://
cnn.com/2025/10/05/us/
national-guard-chicago-portland-restraining-order-hnk
…

Maybe don't stop ICE agents from doing their jobs that they were federally mandated to do. These people shouldn't be in the country in the first place. The president told you not to prevent ice from doing their jobs.",31,0,0,0,2025-10-06T22:17:48+00:00,2025-11-13T17:47:48.941492+00:00
https://x.com/fixitman17/status/1975304360902205733,"fixitman17","It’s nut jobs like this mayor in Chicago who are the core of the problem in this country you have to get rid of these mentally ill nut jobs. They have no place in our country and they are destroying it systematically.",16,1,0,0,2025-10-06T20:57:13+00:00,2025-11-13T17:47:48.941492+00:00
https://x.com/TigerWolven/status/1975255584023978166,"TigerWolven","Ya know Chicago isn't the only place in Illinois.....why can't new kids find jobs when they're American huh.......... ""Illinois and Chicago????"" This makes no sense it is a name of land. Those people need to leave 

Source: CNN",93,0,0,1,2025-10-06T17:43:24+00:00,2025-11-13T17:47:48.941492+00:00
https://x.com/dmarquarknox/status/1974940473333813595,"dmarquarknox","If chicago pd was decent at their jobs, this wouldn't be necessary in the first place.",12,3,0,0,2025-10-05T20:51:16+00:00,2025-11-13T17:47:48.941492+00:00
https://x.com/joycjoint/status/1974360177249001863,"joycjoint","Chicago Dems interfering with commerce and undoubtedly causing more than a few people to lose their jobs due to a loss in customers and income. They are literally doing their part to destroy the place they call home. That's Democrats for you.",75,0,0,0,2025-10-04T06:25:22+00:00,2025-11-13T17:47:48.941492+00:00
https://x.com/RemoteAround/status/1974190467479908840,"RemoteAround"," Ready to analyze, optimize & snack endlessly?  Smokeball ( Best Place to Work) is hiring a Business Analyst in Chicago! 

REMOTE ROLE BUSINESS ANALYST: 
https://
remotearround.com/job/business-a
nalyst-6/
…

REMOTE JOBS USA: 
https://
remotearround.com/jobs-list-v1/?
filter-title=REMOTE
…

#REMOTEarrounduSA #vacancies #BusinessAnalyst #Chica",71,0,0,0,2025-10-03T19:11:00+00:00,2025-11-13T17:47:48.941492+00:00
https://x.com/StopVirtuaStalk/status/1973402525760942188,"StopVirtuaStalk","These basic protocols can easily be applied to mobile devices. Having these simple protocols in place save workers jobs, particularly women in fields normally dominated by men.",9,0,0,0,2025-10-01T15:00:00+00:00,2025-11-13T17:47:48.941492+00:00
https://x.com/therealhamishb/status/1973033605795561609,"therealhamishb","This is exactly what Chicago needs in order to become a viable place of doing business.

Sadly you and that  brainstem of a mayor have refused to do your jobs,

GO  ICE.  GO NATIONAL GUARD.

Make Chicago decent again.",32,0,0,0,2025-09-30T14:34:03+00:00,2025-11-13T17:47:48.941492+00:00
https://x.com/NVHSR/status/1972536527428415689,"NVHSR","They're supplying security against ""protestors"" who're blocking ICE agents while they're doing their jobs, then they're not props. Someone who lets a nearly every weekend slaughter take place in Chicago & employs props of ""peacemakers"" to excuse his inaction, would call them that",71,2,0,0,2025-09-29T05:38:50+00:00,2025-11-13T17:47:48.941492+00:00
https://x.com/flockd16/status/1971013888650117420,"flockd16","Who works in Chicago?  Bunch of lazy youth and old people getting money to help buy groceries. Problem the left put us here sending your jobs elsewhere & bringing in others to work in your place. Idiots being replaced daily.",4,0,0,0,2025-09-25T00:48:25+00:00,2025-11-13T17:47:48.941492+00:00
https://x.com/KristyWavra1/status/1969399715126005966,"KristyWavra1","No-These cities do have his to protect their citizens! I live 80 miles from Chicago and ICE is all over the place- hauling people away at their jobs, swarming into “Culver’s”and causing an uproar! There are better ways of doing things! Think of Trump’s last term- it took years to",28,0,0,0,2025-09-20T13:54:16+00:00,2025-11-13T17:47:48.941492+00:00
https://x.com/Faded0276/status/1969250937630818378,"Faded0276","btw I'm don't really want to diss chicago but every car company gave the fuck up on that place like holy shit go the fuck back to chicago they still don't got fucking jobs.",7,0,0,0,2025-09-20T04:03:05+00:00,2025-11-13T17:47:48.941492+00:00
https://x.com/CHICrimeNow/status/1969238150313648540,"CHICrimeNow"," Woman Slumped Inside SUV at Jewel 

 3400 N Western Ave, Chicago, Illinois, 60618

 Alright, we got a couple of jobs pending. We have a suspicious person coming in, 525 West Arlington Place, no complainant. But they said that there is a male Black in the alley going back",49,0,0,0,2025-09-20T03:12:16+00:00,2025-11-13T17:47:48.941492+00:00
https://x.com/KathyZoll/status/1969164920617865478,"KathyZoll","SHE shouldn't have been there in the first place.  Chicago is a hell hole FULL of crime.  Let ICE do their jobs!!!!!!!!!!!!!!!!",21,0,0,0,2025-09-19T22:21:17+00:00,2025-11-13T17:47:48.941492+00:00
https://x.com/publicpolicyman/status/1968769635949465672,"publicpolicyman","ROOM PLACE CLOSING: On Elston, EMPTY CHICAGO STOREFRONT PROJECT: I am posting daily empty retail & restaurant space as businesses leave at a high rate. I blame massive property taxes, 10.50% sales tax, high state income tax, poor schools, high crime, retail theft, lack of jobs,",1056,26,3,3,2025-09-18T20:10:33+00:00,2025-11-13T17:47:48.941492+00:00
https://x.com/chikdarknes/status/1966571002759901560,"chikdarknes","'Summer in the City' by Kevin Phelps takes place in 1966. Corey lives in Chicago and has a very difficult life, working two jobs to support his alcoholic mother. Corey is a teenager; however, this novel is not suited for teenagers due to its content involving murder.",12,0,0,0,2025-09-12T18:33:58+00:00,2025-11-13T17:47:48.941492+00:00
https://x.com/kingofmphs/status/1965390179268719084,"kingofmphs","New Chicago is a disaster. It would’ve been a great place to put the jail and bring in jobs.",45,2,0,1,2025-09-09T12:21:48+00:00,2025-11-13T17:47:48.941492+00:00
https://x.com/EllaMoritis/status/1965197278102335650,"EllaMoritis","Chicago is between a rock and hard place. Their belief aligns with ICE but their jobs align with corrupt democrats",32,0,0,0,2025-09-08T23:35:17+00:00,2025-11-13T17:47:48.941492+00:00
https://x.com/ChicagoREDP/status/1963738360645603826,"ChicagoREDP","My Donnie is on the way and now everybody wants to get up and act like they’ve been working the whole time  How were *97* cars in the same place in the Chicago River if people have been doing their jobs?",843,33,6,1,2025-09-04T22:58:04+00:00,2025-11-13T17:47:48.941492+00:00
https://x.com/SteinbornMary/status/1962245218444443944,"SteinbornMary","Trump is not going to deploy National Guard to Chicago. The governor of Illinois would have to call them. And National Guard members are just people working ordinary jobs. 

But instead of being paranoid about Trump deploying the military all over the place, perhaps the governor",34,2,0,0,2025-08-31T20:04:51+00:00,2025-11-13T17:47:48.941492+00:00
https://x.com/Dancaa2006/status/1962185382159679539,"Dancaa2006","six killed two dozen shot. Have a good weekend in Chicago. Chicago people are posting all over the place of the crime. The man and the governor are sick people they need to lose their jobs.",8,0,1,0,2025-08-31T16:07:05+00:00,2025-11-13T17:47:48.941492+00:00
https://x.com/recallthisfall/status/1961189246225785261,"recallthisfall","Then please do your job. Help us clean up
Chicago Streets from armed thugs. Help us get a mayoral recall mechanism in place to remove our mentality unstable racist mayor. Help us get a municipal charter in place for Chicago. Help us attract jobs & businesses back to Chicago.",17,1,0,0,2025-08-28T22:08:48+00:00,2025-11-13T17:47:48.941492+00:00
https://x.com/RonBenDov211357/status/1960871789090971834,"RonBenDov211357","Chicago Teamsters, backed by mayor, want ICE blocked without warrants in strike fight 
https://
foxnews.com/politics/chica
go-teamsters-backed-mayor-want-ice-barred-without-warrants-strike-fight
… #FoxNews 
close the place down and let them go find jobs.",15,0,0,1,2025-08-28T01:07:20+00:00,2025-11-13T17:47:48.941492+00:00
https://x.com/CHICrimeNow/status/1960281277124255831,"CHICrimeNow"," Loud Music Coming From Residence 

 7921 South Hermitage Avenue, Chicago, Illinois, 60620

 I'm going to send you to the 10 sector to help us out with some of these jobs. Music disturbance, 7921 Hermitage. Another music, same place. In a Parker, 1050 West 79th.",37,0,0,0,2025-08-26T10:00:51+00:00,2025-11-13T17:47:48.941492+00:00
https://x.com/spiccolo216/status/1959393544986407193,"spiccolo216","The police cant do thier jobs because the mayor and pritzger took away thier ability.  We need Trump and the military to deport illegals.  Make arrests for crime. And arrest the mayor and gov for allowing us to be invaded in the first place!",69,3,1,0,2025-08-23T23:13:19+00:00,2025-11-13T17:47:48.941492+00:00
https://x.com/JustSoUKnow78/status/1958579999570571358,"JustSoUKnow78","Don't support or condone anything that happened from them leaving and going to Chicago Massachusetts and to the Caribbean to them coming back to them losing their seats and their jobs to being held captive and kidnapped at their place of employment and there was a mass shooting",11,0,0,1,2025-08-21T17:20:35+00:00,2025-11-13T17:47:48.941492+00:00
https://x.com/prof_chaos12/status/1957938319276302434,"prof_chaos12","Me and my husband moved out of Chicago because it was no place to raise a family. We both have good jobs and took our tax dollars to DuPage because of soft stances on crime. Ya’ll can have your Gen-Zers. They’ll wise up once they grow up!",20,0,0,0,2025-08-19T22:50:46+00:00,2025-11-13T17:47:48.941492+00:00
https://x.com/CHICrimeNow/status/1957864881715073268,"CHICrimeNow"," Car Crash 

 2622 West 15Th Place, Chicago, Illinois, 60608

 Alright, so PD jobs in 10 with the backlog. I have a Parker in the 10 sector, have an auto accident, PD only, 2622 West 15th Place. Another auto accident, they're calling back about the same one. A domestic",60,0,0,0,2025-08-19T17:58:57+00:00,2025-11-13T17:47:48.941492+00:00
https://x.com/druser/status/1957090463372001292,"druser","No lie: My stint selling Redwings was in a beloved country store a bit west of Chicago’s suburbs, that served as THE place folks from IL, WI, IA & MI serving in “real” jobs/industries would trek to for great work boots, workwear & top-notch, respectful & empathetic service to",23,1,0,1,2025-08-17T14:41:42+00:00,2025-11-13T17:47:48.941492+00:00
https://x.com/Jennyil/status/1956913820275769687,"Jennyil","My son went to the University of Iowa and when he graduated he looked at jobs in Iowa as well as other places. The place he looked at in Iowa were rural, no rental, he would have to buy a house with either a loan from his parents or the seller. He decided to live in Chicago",27,0,0,1,2025-08-17T02:59:47+00:00,2025-11-13T17:47:48.941492+00:00
https://x.com/BabyVaso/status/1988448070036844570,"BabyVaso","My father drew for local papers in Chicago Illinois in the 80s and It got me into animation quite early. I fell off in the early 2000s as CGI was taking place. From what I know (and this could be oudated) along with other prestigious jobs like CNA/Pharmacy which is what I went",106,1,0,0,2025-11-12T03:25:38+00:00,2025-11-13T16:52:48.186292+00:00
https://x.com/DonguskhanV/status/1984668795257114729,"DonguskhanV","No we have to same there here in south chicago even with jobs and industry. Its caused by иiggегs. They get great 30/hr government jobs and still ruin the place",69,5,0,1,2025-11-01T17:08:08+00:00,2025-11-13T16:52:48.186292+00:00
